item_id,order_id,product_id,quantity,unit_price,discount_percent
1923,159,22,4,491.64,88
1924,513,2,4,121.09,42
1925,758,9,3,174.65,42
1926,46,37,1,421.91,77
1927,321,15,5,462.08,28
1928,438,40,4,324.77,46
1929,537,7,2,69.91,42
1930,373,16,2,243.83,26
1931,163,34,2,223.13,10
1932,10799,47,5,58.02,65
1933,140,18,3,79.08,52
1934,699,37,1,29.25,2
1935,510,21,5,463.07,79
1936,6,26,4,321.37,65
1937,444,50,1,352.74,67
1938,306,7,1,206.47,54
1939,45,2,2,90.68,64
1940,41,36,5,14.91,35
1941,675,16,4,187.01,2
1942,211,6,3,15.38,2
1943,207,6,1,249.79,49
1944,249,48,4,42.56,100
1945,488,48,3,456.9,98
1946,534,15,1,373.85,56
1947,87,36,4,234.92,91
1948,505,46,4,233.51,71
1949,583,43,2,161.88,32
1950,744,16,2,327.71,69
1951,771,1,5,296.6,0
1952,726,8,5,380.57,66
1953,604,34,5,73.9,68
1954,191,35,2,260.42,42
1955,603,25,4,399.08,8
1956,10,4,3,122.95,52
1957,411,1,2,265.01,93
1958,525,9,1,77.77,67
1959,65,23,3,214.38,19
1960,535,3,4,127.24,15
1961,732,20,1,47.38,62
1962,472,35,1,314.7,1
1963,116,38,3,380.31,27
1964,490,33,1,194.21,27
1965,359,49,4,445.12,88
1966,746,29,3,495.27,77
1967,727,17,5,298.54,2
1968,390,34,1,167.68,40
1969,46,19,3,340.47,74
1970,651,9,2,407.51,11
1971,663,32,5,421.39,36
1972,645,45,4,375.09,65
1973,387,3,1,464.11,95
1974,665,38,4,251.93,34
1975,731,24,2,293.16,92
1976,378,44,1,38.3,95
1977,262,48,5,121.05,16
1978,668,34,5,267.13,15
1979,311,37,2,413.22,36
1980,754,23,5,93.7,53
1981,163,23,3,99.04,85
1982,677,40,5,471.86,22
1983,227,46,4,90.16,49
1984,481,1,1,169.73,70
1985,518,7,2,144.59,72
1986,745,18,2,262.48,97
1987,196,43,4,31.04,90
1988,252,23,2,338.64,91
1989,564,44,3,336.98,39
1990,598,44,5,468.64,5
1991,550,47,5,200.33,25
1992,533,36,5,425.89,99
1993,233,30,3,92.84,98
1994,483,48,4,470.55,14
1995,649,38,2,130.16,17
1996,248,41,2,414.12,74
1997,27,6,3,198.8,93
1998,438,32,-1,241.98,35
1999,430,46,4,180.77,51
2000,711,12,2,313.03,98
