item_id,order_id,product_id,quantity,unit_price,discount_percent
1923,519,19,1,376.97,30
1924,151,18,3,301.27,26
1925,111,49,1,308.21,16
1926,135,20,3,419.16,90
1927,314,43,4,164.46,76
1928,254,20,5,284.22,20
1929,651,15,5,277.93,40
1930,508,23,1,428.91,29
1931,372,4,2,93.97,60
1932,658,26,5,470.18,19
1933,471,41,1,451.66,27
1934,56,14,1,179.23,16
1935,764,7,2,323.14,10
1936,766,42,3,357.47,65
1937,433,3,5,319.52,53
1938,549,11,4,47.89,81
1939,414,9,2,175.28,12
1940,117,35,2,403.53,61
1941,122,16,2,73.56,11
1942,388,8,3,192.08,70
1943,24,50,4,204.12,67
1944,763,14,5,466.09,96
1945,623,29,4,272.5,67
1946,526,37,4,402.54,51
1947,360,43,5,113.13,28
1948,146,38,4,460.19,23
1949,559,46,3,323.99,61
1950,432,14,5,356.97,68
1951,151,23,2,112.61,48
1952,74,11,1,351.62,12
1953,565,39,2,420.1,21
1954,214,25,2,354.54,53
1955,530,29,5,490.8,60
1956,183,11,2,278.11,94
1957,337,27,2,286.08,65
1958,797,12,4,461.11,71
1959,95,31,2,93.51,23
1960,414,13,5,367.67,1
1961,344,26,5,494.26,12
1962,164,10,3,378.79,16
1963,214,1,5,358.94,31
1964,440,33,4,429.09,10
1965,255,42,1,70.78,0
1966,423,10,1,210.82,85
1967,618,12,4,364.19,51
1968,478,23,2,182.45,61
1969,634,40,4,318.61,41
1970,411,40,4,403.7,32
1971,700,50,1,256.78,91
1972,125,19,3,486.61,20
1973,388,34,4,286.54,34
1974,793,47,3,260.47,78
1975,472,43,2,497.4,97
1976,658,23,-1,373.95,4
1977,125,18,5,213.99,7
1978,117,42,5,190.56,7
1979,179,11,5,406.86,11
1980,594,29,1,193.1,63
1981,259,22,5,225.92,17
1982,46,9,4,133.9,3
1983,769,29,1,192.05,30
1984,17,22,1,464.69,29
1985,92,38,2,270.65,75
1986,288,25,1,192.73,32
1987,671,8,-5,297.26,85
1988,632,26,4,300.8,10
1989,694,18,4,147.03,98
1990,678,17,5,27.26,89
1991,643,25,4,189.44,25
1992,166,28,4,90.99,11
1993,590,43,3,110.33,97
1994,70,24,5,87.5,93
1995,264,34,3,430.42,29
1996,502,29,3,114.4,20
1997,499,5,1,399.59,93
1998,505,35,2,270.67,95
1999,735,15,3,279.57,82
2000,102,26,4,206.79,37
